Time(ms),X(mG),Y(mG),Z(mG),Classification
1.43793E+12,416,-560,-16,Situps
1.43793E+12,328,-792,-64,Situps
1.43793E+12,208,-880,-192,Situps
1.43793E+12,64,-832,-184,Situps
1.43793E+12,-64,-872,-240,Situps
1.43793E+12,-128,-808,-232,Situps
1.43793E+12,-168,-776,-296,Situps
1.43793E+12,-176,-776,-240,Situps
1.43793E+12,-168,-800,-328,Situps
1.43793E+12,-152,-792,-296,Situps
1.43793E+12,-168,-768,-344,Situps
1.43793E+12,-160,-784,-320,Situps
1.43793E+12,-184,-720,-368,Situps
1.43793E+12,-184,-728,-400,Situps
1.43793E+12,-208,-696,-376,Situps
1.43793E+12,-256,-656,-528,Situps
1.43793E+12,-240,-688,-504,Situps
1.43793E+12,-288,-664,-632,Situps
1.43793E+12,-296,-600,-696,Situps
1.43793E+12,-320,-592,-752,Situps
1.43793E+12,-336,-536,-760,Situps
1.43793E+12,-336,-456,-832,Situps
1.43793E+12,-336,-424,-896,Situps
1.43793E+12,-336,-424,-1000,Situps
1.43793E+12,-368,-376,-992,Situps
1.43793E+12,-376,-360,-1080,Situps
1.43793E+12,-416,-344,-1152,Situps
1.43793E+12,-440,-368,-1160,Situps
1.43793E+12,-456,-392,-1176,Situps
1.43793E+12,-488,-336,-1232,Situps
1.43793E+12,-488,-336,-1192,Situps
1.43793E+12,-472,-352,-1168,Situps
1.43793E+12,-456,-376,-1096,Situps
1.43793E+12,-440,-376,-1000,Situps
1.43793E+12,-400,-400,-992,Situps
1.43793E+12,-376,-440,-928,Situps
1.43793E+12,-360,-456,-848,Situps
1.43793E+12,-344,-456,-800,Situps
1.43793E+12,-296,-456,-784,Situps
1.43793E+12,-280,-504,-720,Situps
1.43793E+12,-264,-552,-664,Situps
1.43793E+12,-256,-568,-632,Situps
1.43793E+12,-248,-616,-584,Situps
1.43793E+12,-240,-584,-632,Situps
1.43793E+12,-168,-632,-728,Situps
1.43793E+12,-176,-640,-600,Situps
1.43793E+12,-184,-632,-472,Situps
1.43793E+12,-176,-648,-528,Situps
1.43793E+12,-160,-648,-552,Situps
1.43793E+12,-120,-664,-416,Situps
1.43793E+12,-96,-656,-328,Situps
1.43793E+12,-48,-600,-312,Situps
1.43793E+12,-16,-584,-184,Situps
1.43793E+12,-16,-608,-160,Situps
1.43793E+12,-24,-568,40,Situps
1.43793E+12,56,-568,128,Situps
1.43793E+12,144,-752,208,Situps
1.43793E+12,232,-936,160,Situps
1.43793E+12,368,-920,312,Situps
1.43793E+12,512,-832,528,Situps
1.43793E+12,624,-712,616,Situps
1.43793E+12,848,-592,624,Situps
1.43793E+12,880,-408,712,Situps
1.43793E+12,1360,-632,920,Situps
1.43793E+12,1152,-392,672,Situps
1.43793E+12,1064,-288,704,Situps
1.43793E+12,960,-16,736,Situps
1.43793E+12,976,-64,688,Situps
1.43793E+12,976,-80,728,Situps
1.43793E+12,1000,-88,688,Situps
1.43793E+12,952,24,904,Situps
1.43793E+12,904,32,968,Situps
1.43793E+12,816,64,744,Situps
1.43793E+12,760,32,1016,Situps
1.43793E+12,800,-16,1128,Situps
1.43793E+12,880,64,1400,Situps
1.43793E+12,984,48,1400,Situps
1.43793E+12,1040,24,1312,Situps
1.43793E+12,984,-48,1208,Situps
1.43793E+12,920,-120,1072,Situps
1.43793E+12,776,-256,768,Situps
1.43793E+12,744,-464,520,Situps
1.43793E+12,696,-312,616,Situps
1.43793E+12,584,-288,192,Situps
1.43793E+12,488,-352,32,Situps
1.43793E+12,408,-448,48,Situps
1.43793E+12,232,-640,-384,Situps
1.43793E+12,296,-856,-184,Situps
1.43793E+12,288,-888,-64,Situps
1.43793E+12,192,-864,-408,Situps
1.43793E+12,88,-856,-224,Situps
1.43793E+12,48,-792,-328,Situps
1.43793E+12,-24,-776,-320,Situps
1.43793E+12,-48,-800,-336,Situps
1.43793E+12,-72,-864,-368,Situps
1.43793E+12,-104,-800,-400,Situps
1.43793E+12,-144,-768,-400,Situps
1.43793E+12,-144,-784,-376,Situps
1.43793E+12,-144,-768,-472,Situps
