Time(ms),X(mG),Y(mG),Z(mG),Classification
1.43878E+12,112,1544,248,Jogging
1.43878E+12,352,1656,-144,Jogging
1.43878E+12,464,1312,120,Jogging
1.43878E+12,552,1120,-632,Jogging
1.43878E+12,384,1104,-264,Jogging
1.43878E+12,344,736,-344,Jogging
1.43878E+12,288,640,-344,Jogging
1.43878E+12,344,872,-424,Jogging
1.43878E+12,272,1104,-208,Jogging
1.43878E+12,280,1112,-200,Jogging
1.43878E+12,24,1240,-128,Jogging
1.43878E+12,-152,1192,192,Jogging
1.43878E+12,-48,1208,-704,Jogging
1.43878E+12,-168,1040,136,Jogging
1.43878E+12,-304,808,-120,Jogging
1.43878E+12,-344,664,16,Jogging
1.43878E+12,-192,768,-120,Jogging
1.43878E+12,-256,808,-24,Jogging
1.43878E+12,-256,1048,256,Jogging
1.43878E+12,-304,1176,288,Jogging
1.43878E+12,-248,1120,96,Jogging
1.43878E+12,-272,944,-16,Jogging
