Time(ms),X(mG),Y(mG),Z(mG),Classification
1.43878E+12,-32,-16,-1072,Desk Work
1.43878E+12,-24,-24,-1088,Desk Work
1.43878E+12,-24,-16,-1072,Desk Work
1.43878E+12,-32,-16,-1072,Desk Work
1.43878E+12,-32,-8,-1072,Desk Work
1.43878E+12,-32,-8,-1072,Desk Work
1.43878E+12,-32,-16,-1072,Desk Work
1.43878E+12,-32,-16,-1072,Desk Work
1.43878E+12,-40,-16,-1072,Desk Work
1.43878E+12,-32,-8,-1072,Desk Work
1.43878E+12,-32,-8,-1080,Desk Work
1.43878E+12,-32,-8,-1064,Desk Work
1.43878E+12,-24,-8,-1072,Desk Work
1.43878E+12,-24,-16,-1096,Desk Work
1.43878E+12,-24,-16,-1064,Desk Work
1.43878E+12,-24,-16,-1080,Desk Work
1.43878E+12,-16,-8,-1080,Desk Work
1.43878E+12,-16,-8,-1072,Desk Work
1.43878E+12,-8,-16,-1072,Desk Work
1.43878E+12,-8,-16,-1080,Desk Work
1.43878E+12,-16,-8,-1080,Desk Work
1.43878E+12,-24,-8,-1080,Desk Work
1.43878E+12,-16,-16,-1072,Desk Work
1.43878E+12,-24,-16,-1072,Desk Work
1.43878E+12,-24,-8,-1072,Desk Work
1.43878E+12,-24,-16,-1072,Desk Work
1.43878E+12,-16,-8,-1088,Desk Work
1.43878E+12,-16,-16,-1080,Desk Work
1.43878E+12,-8,-16,-1064,Desk Work
1.43878E+12,-8,-16,-1088,Desk Work
